Data Entrada,Ativo,Regime,Score,Preço Entrada,Stop Loss,Alvo 1,Alvo 2,Datas Saída,Preços Saída,Motivo Saída,Resultado (R$),Saldo Acumulado (R$)
2023-11-11 16:00,MANA,Consolidação (1.8R),100/100,$0.4634,$0.4356 (-6.00%),$0.5135,$0.5413,2023-11-14 00:00,$0.4353,Stop Loss Inicial (Pessimista),"R$ -1,463.02","R$ 54,290.60"
2023-11-14 16:00,FLOW,Tendência (2.5R),100/100,$0.6833,$0.6423 (-6.00%),$0.7858,$0.8473,2023-11-14 20:00,$0.6418,Stop Loss Inicial (Pessimista),"R$ -1,407.18","R$ 52,883.43"
2023-11-15 16:00,ID,Consolidação (1.8R),100/100,$0.3032,$0.2850 (-6.00%),$0.3359,$0.3541,2023-11-16 12:00,$0.2847,Stop Loss Inicial (Pessimista),"R$ -1,374.52","R$ 52,645.45"
2023-11-15 12:00,GALA,Consolidação (1.8R),100/100,$0.0245,$0.0230 (-6.00%),$0.0271,$0.0286,2023-11-16 16:00,$0.0230,Stop Loss Inicial (Pessimista),"R$ -1,379.48","R$ 51,289.16"
2023-11-15 16:00,SNX,Consolidação (1.8R),100/100,$2.8894,$2.8894 (-6.00%),$3.2015,$3.3749,2023-11-16 00:00 | 2023-11-16 16:00,$3.2015 | $2.8871,Alvo 1 (1.8R) | Stop Breakeven 0x0 2ª metade (Pessimista),"R$ +1,141.54","R$ 51,270.97"
2023-11-18 00:00,GALA,Consolidação (1.8R),100/100,$0.0262,$0.0246 (-6.00%),$0.0290,$0.0305,2023-11-18 04:00,$0.0246,Stop Loss Inicial (Pessimista),"R$ -1,328.91","R$ 49,942.06"
2023-11-19 20:00,SNX,Consolidação (1.8R),100/100,$3.3897,$3.3897 (-6.00%),$3.7558,$3.9592,2023-11-20 12:00,$3.3870,Stop no Breakeven (Pessimista),R$ -52.26,"R$ 49,864.11"
2023-11-20 00:00,XVS,Consolidação (1.8R),100/100,$7.0635,$7.0635 (-4.12%),$7.5876,$7.8787,2023-11-20 20:00 | 2023-11-21 00:00,$7.5876 | $7.8787,Alvo 1 (1.8R) | Alvo 2,"R$ +2,815.29","R$ 52,687.21"
2023-11-20 12:00,ALGO,Consolidação (1.8R),100/100,$0.1455,$0.1369 (-5.92%),$0.1610,$0.1696,2023-11-21 08:00,$0.1368,Stop Loss Inicial (Pessimista),"R$ -1,299.20","R$ 51,405.90"
2023-11-23 00:00,LDO,Consolidação (1.8R),100/100,$2.6172,$2.4602 (-6.00%),$2.8999,$3.0569,2023-11-24 04:00,$2.4582,Stop Loss Inicial (Pessimista),"R$ -1,337.85","R$ 50,030.05"
2023-11-25 04:00,SOL,Consolidação (1.8R),100/100,$58.8494,$55.3184 (-6.00%),$65.2051,$68.7361,2023-11-27 08:00,$55.2742,Stop Loss Inicial (Pessimista),"R$ -1,309.98","R$ 48,640.08"
2023-11-24 04:00,ADA,Consolidação (1.8R),100/100,$0.3951,$0.3769 (-4.61%),$0.4279,$0.4461,2023-11-27 12:00,$0.3766,Stop Loss Inicial (Pessimista),"R$ -1,337.79","R$ 47,349.26"
2023-11-22 20:00,ETH,Consolidação (1.8R),100/100,$2078.3787,$1997.7459 (-3.88%),$2223.5176,$2304.1503,2023-11-27 16:00,$1996.1477,Stop Loss Inicial (Pessimista),"R$ -1,408.67","R$ 46,011.60"
2023-11-28 16:00,SEI,Tendência (2.5R),100/100,$0.2610,$0.2610 (-6.00%),$0.3002,$0.3237,2023-11-29 12:00,$0.2608,Stop no Breakeven (Pessimista),R$ -48.25,"R$ 45,922.55"
2023-11-28 16:00,DOGE,Consolidação (1.8R),100/100,$0.0800,$0.0800 (-4.84%),$0.0870,$0.0909,2023-12-03 00:00 | 2023-12-04 04:00,$0.0870 | $0.0909,Alvo 1 (1.8R) | Alvo 2,"R$ +2,571.27","R$ 48,453.58"
2023-11-28 20:00,AAVE,Tendência (2.5R),100/100,$98.2291,$98.2291 (-6.00%),$112.9635,$121.8041,2023-12-04 08:00,$98.1505,Stop no Breakeven (Pessimista),R$ -77.21,"R$ 48,406.80"
2023-11-30 08:00,INJ,Consolidação (1.8R),100/100,$17.9420,$16.8654 (-6.00%),$19.8797,$20.9562,2023-12-04 08:00,$16.8520,Stop Loss Inicial (Pessimista),"R$ -1,212.83","R$ 47,229.44"
2023-12-04 04:00,SEI,Tendência (2.5R),100/100,$0.2952,$0.2775 (-6.00%),$0.3395,$0.3661,2023-12-04 08:00,$0.2773,Stop Loss Inicial (Pessimista),"R$ -1,257.82","R$ 45,986.76"
2023-12-05 04:00,STORJ,Consolidação (1.8R),100/100,$0.7611,$0.7611 (-4.96%),$0.8290,$0.8667,2023-12-05 08:00 | 2023-12-05 08:00,$0.8290 | $0.8667,Alvo 1 (1.8R) | Alvo 2,"R$ +2,604.96","R$ 48,591.72"
2023-12-05 20:00,XLM,Consolidação (1.8R),100/100,$0.1224,$0.1224 (-2.84%),$0.1286,$0.1321,2023-12-08 08:00 | 2023-12-08 16:00,$0.1286 | $0.1321,Alvo 1 (1.8R) | Alvo 2,"R$ +2,690.43","R$ 52,733.59"
2023-12-05 20:00,AVAX,Tendência (2.5R),100/100,$23.5418,$23.5418 (-6.00%),$27.0730,$29.1918,2023-12-06 16:00 | 2023-12-08 16:00,$27.0730 | $29.1918,Alvo 1 (2.5R) | Alvo 2,"R$ +3,898.31","R$ 55,150.90"
2023-12-08 16:00,YFI,Consolidação (1.8R),100/100,$8900.4480,$8900.4480 (-4.27%),$9584.7658,$9964.9424,2023-12-08 20:00 | 2023-12-10 08:00,$9584.7658 | $8893.3276,Alvo 1 (1.8R) | Stop Breakeven 0x0 2ª metade (Pessimista),"R$ +1,170.24","R$ 56,307.93"
2023-12-06 00:00,CRV,Tendência (2.5R),100/100,$0.6323,$0.6323 (-6.00%),$0.7272,$0.7841,2023-12-11 00:00,$0.6318,Stop no Breakeven (Pessimista),R$ -78.55,"R$ 56,272.15"
2023-12-12 08:00,STX,Tendência (2.5R),100/100,$0.9725,$0.9141 (-6.00%),$1.1184,$1.2059,2023-12-12 16:00,$0.9134,Stop Loss Inicial (Pessimista),"R$ -1,460.78","R$ 54,811.37"
2023-12-13 16:00,AVAX,Tendência (2.5R),100/100,$39.0395,$36.6971 (-6.00%),$44.8954,$48.4090,2023-12-14 12:00,$36.6678,Stop Loss Inicial (Pessimista),"R$ -1,424.81","R$ 53,364.86"
2023-12-13 16:00,HBAR,Tendência (2.5R),100/100,$0.0799,$0.0799 (-6.00%),$0.0919,$0.0991,2023-12-15 20:00,$0.0798,Stop no Breakeven (Pessimista),R$ -66.70,"R$ 53,319.86"
2023-12-17 16:00,ANKR,Consolidação (1.8R),100/100,$0.0292,$0.0274 (-6.00%),$0.0323,$0.0341,2023-12-18 00:00,$0.0274,Stop Loss Inicial (Pessimista),"R$ -1,384.11","R$ 51,935.75"
2023-12-18 16:00,INJ,Tendência (2.5R),100/100,$32.8764,$32.8764 (-6.00%),$37.8079,$40.7668,2023-12-19 00:00 | 2023-12-20 04:00,$37.8079 | $40.7668,Alvo 1 (2.5R) | Alvo 2,"R$ +4,177.88","R$ 56,092.27"
2023-12-19 12:00,ROSE,Consolidação (1.8R),100/100,$0.0926,$0.0926 (-6.00%),$0.1026,$0.1082,2023-12-20 04:00 | 2023-12-20 20:00,$0.1026 | $0.0926,Alvo 1 (1.8R) | Stop Breakeven 0x0 2ª metade (Pessimista),"R$ +1,154.18","R$ 58,496.40"
2023-12-20 12:00,SOL,Consolidação (1.8R),100/100,$77.0985,$77.0985 (-4.55%),$83.4176,$86.9282,2023-12-20 16:00 | 2023-12-21 04:00,$83.4176 | $86.9282,Alvo 1 (1.8R) | Alvo 2,"R$ +3,238.29","R$ 60,483.34"
2023-12-21 04:00,STORJ,Tendência (2.5R),100/100,$1.1247,$1.1247 (-6.00%),$1.2934,$1.3946,2023-12-21 12:00,$1.1238,Stop no Breakeven (Pessimista),R$ -60.70,"R$ 61,699.14"
2023-12-20 12:00,FLOW,Consolidação (1.8R),100/100,$0.8354,$0.8354 (-6.00%),$0.9256,$0.9758,2023-12-21 12:00 | 2023-12-25 04:00,$0.9256 | $0.9758,Alvo 1 (1.8R) | Alvo 2,"R$ +3,233.80","R$ 63,583.59"
2023-12-22 12:00,ETH,Tendência (2.5R),100/100,$2316.2175,$2233.0002 (-3.59%),$2524.2608,$2649.0868,2023-12-26 04:00,$2231.2138,Stop Loss Inicial (Pessimista),"R$ -1,685.36","R$ 61,956.90"
2023-12-23 16:00,LINK,Tendência (2.5R),100/100,$15.8429,$14.8923 (-6.00%),$18.2194,$19.6452,2023-12-26 16:00,$14.8804,Stop Loss Inicial (Pessimista),"R$ -1,620.29","R$ 60,373.57"
2023-12-31 12:00,ENJ,Consolidação (1.8R),100/100,$0.3827,$0.3653 (-4.55%),$0.4140,$0.4315,2023-12-31 20:00,$0.3650,Stop Loss Inicial (Pessimista),"R$ -1,585.27","R$ 58,702.48"
2023-12-31 16:00,SAND,Consolidação (1.8R),100/100,$0.5993,$0.5782 (-3.53%),$0.6373,$0.6585,2023-12-31 20:00,$0.5777,Stop Loss Inicial (Pessimista),"R$ -1,603.23","R$ 57,131.30"
2024-01-02 04:00,HBAR,Tendência (2.5R),100/100,$0.0944,$0.0944 (-6.00%),$0.1086,$0.1171,2024-01-03 04:00,$0.0943,Stop no Breakeven (Pessimista),R$ -62.03,"R$ 57,017.97"
2024-01-01 04:00,SAND,Consolidação (1.8R),100/100,$0.6069,$0.5705 (-6.00%),$0.6724,$0.7089,2024-01-03 08:00,$0.5700,Stop Loss Inicial (Pessimista),"R$ -1,497.03","R$ 55,550.14"
2023-12-27 16:00,ETH,Consolidação (1.8R),100/100,$2346.1825,$2218.1116 (-5.46%),$2576.7102,$2704.7811,2024-01-03 12:00,$2216.3371,Stop Loss Inicial (Pessimista),"R$ -1,625.70","R$ 54,000.30"
2024-01-06 16:00,OGN,Tendência (2.5R),100/100,$0.1759,$0.1653 (-6.00%),$0.2023,$0.2181,2024-01-06 20:00,$0.1652,Stop Loss Inicial (Pessimista),"R$ -1,399.65","R$ 52,600.64"
2024-01-07 08:00,OGN,Consolidação (1.8R),100/100,$0.1781,$0.1674 (-6.00%),$0.1973,$0.2080,2024-01-07 12:00,$0.1673,Stop Loss Inicial (Pessimista),"R$ -1,363.37","R$ 51,237.27"
2024-01-07 16:00,STX,Tendência (2.5R),100/100,$1.7132,$1.6104 (-6.00%),$1.9701,$2.1243,2024-01-08 00:00,$1.6091,Stop Loss Inicial (Pessimista),"R$ -1,330.02","R$ 49,907.25"
2024-01-08 08:00,STX,Consolidação (1.8R),100/100,$1.8022,$1.8022 (-6.00%),$1.9968,$2.1050,2024-01-08 16:00 | 2024-01-09 20:00,$1.9968 | $1.8008,Alvo 1 (1.8R) | Stop Breakeven 0x0 2ª metade (Pessimista),"R$ +1,076.91","R$ 50,984.15"
2024-01-10 16:00,SSV,Consolidação (1.8R),100/100,$36.2381,$36.2381 (-6.00%),$40.1518,$42.3261,2024-01-11 00:00,$36.2091,Stop no Breakeven (Pessimista),R$ -50.93,"R$ 52,463.57"
2024-01-10 12:00,ETH,Tendência (2.5R),100/100,$2404.1715,$2404.1715 (-2.65%),$2563.3738,$2658.8951,2024-01-10 20:00 | 2024-01-11 08:00,$2563.3738 | $2658.8951,Alvo 1 (2.5R) | Alvo 2,"R$ +4,056.94","R$ 54,990.16"
2024-01-15 12:00,ARPA,Consolidação (1.8R),100/100,$0.0752,$0.0707 (-6.00%),$0.0833,$0.0878,2024-01-16 08:00,$0.0706,Stop Loss Inicial (Pessimista),"R$ -1,431.41","R$ 55,199.88"
2024-01-15 16:00,CHZ,Tendência (2.5R),100/100,$0.0884,$0.0884 (-3.47%),$0.0961,$0.1007,2024-01-16 04:00 | 2024-01-16 08:00,$0.0961 | $0.1007,Alvo 1 (2.5R) | Alvo 2,"R$ +4,395.53","R$ 57,928.08"
2024-01-17 08:00,CFX,Consolidação (1.8R),100/100,$0.2054,$0.1939 (-5.61%),$0.2261,$0.2377,2024-01-18 08:00,$0.1937,Stop Loss Inicial (Pessimista),"R$ -1,512.00","R$ 56,371.81"
2024-01-15 04:00,LINK,Tendência (2.5R),100/100,$15.5958,$14.6600 (-6.00%),$17.9352,$19.3388,2024-01-18 16:00,$14.6483,Stop Loss Inicial (Pessimista),"R$ -1,450.15","R$ 54,961.58"
2024-01-16 16:00,PENDLE,Tendência (2.5R),100/100,$1.9576,$1.9576 (-6.00%),$2.2512,$2.4274,2024-01-18 16:00,$1.9560,Stop no Breakeven (Pessimista),R$ -70.30,"R$ 54,921.83"
2024-01-27 20:00,BAND,Consolidação (1.8R),93/100,$1.7016,$1.7016 (-3.42%),$1.8063,$1.8645,2024-01-28 04:00,$1.7002,Stop no Breakeven (Pessimista),R$ -96.29,"R$ 54,775.58"
2024-01-26 16:00,MAV,Consolidação (1.8R),100/100,$0.6285,$0.5908 (-6.00%),$0.6964,$0.7341,2024-01-28 08:00,$0.5903,Stop Loss Inicial (Pessimista),"R$ -1,434.59","R$ 53,367.08"
2024-01-27 04:00,ASTR,Consolidação (1.8R),100/100,$0.1903,$0.1789 (-6.00%),$0.2108,$0.2222,2024-01-28 16:00,$0.1787,Stop Loss Inicial (Pessimista),"R$ -1,434.06","R$ 51,956.88"
2024-01-29 08:00,XMR,Tendência (2.5R),100/100,$164.3421,$164.3421 (-3.24%),$177.6737,$185.6726,2024-01-30 12:00,$164.2107,Stop no Breakeven (Pessimista),R$ -104.27,"R$ 51,808.11"
2024-01-29 16:00,SOL,Tendência (2.5R),100/100,$99.9600,$99.9600 (-5.24%),$113.0598,$120.9198,2024-01-31 00:00,$99.8800,Stop no Breakeven (Pessimista),R$ -67.21,"R$ 51,742.20"
2024-01-30 20:00,OGN,Tendência (2.5R),100/100,$0.1712,$0.1629 (-4.84%),$0.1919,$0.2043,2024-01-31 00:00,$0.1628,Stop Loss Inicial (Pessimista),"R$ -1,357.23","R$ 50,402.77"
2024-01-29 20:00,PENDLE,Consolidação (1.8R),100/100,$2.5447,$2.5447 (-6.00%),$2.8195,$2.9722,2024-01-31 20:00,$2.5426,Stop no Breakeven (Pessimista),R$ -63.38,"R$ 50,364.78"
2024-02-02 12:00,AVAX,Tendência (2.5R),100/100,$36.2581,$34.0826 (-6.00%),$41.6968,$44.9601,2024-02-06 04:00,$34.0554,Stop Loss Inicial (Pessimista),"R$ -1,325.98","R$ 51,551.99"
2024-02-01 16:00,TRX,Consolidação (1.8R),100/100,$0.1148,$0.1148 (-2.50%),$0.1199,$0.1228,2024-02-05 04:00 | 2024-02-06 08:00,$0.1199 | $0.1228,Alvo 1 (1.8R) | Alvo 2,"R$ +2,756.22","R$ 53,291.88"
2024-02-01 16:00,BAND,Tendência (2.5R),93/100,$1.6968,$1.6968 (-3.79%),$1.8575,$1.9539,2024-02-04 12:00 | 2024-02-06 16:00,$1.8575 | $1.8179,Alvo 1 (2.5R) | Trailing EMA20,"R$ +2,664.82","R$ 54,459.83"
2024-02-08 16:00,AVAX,Consolidação (1.8R),100/100,$36.0580,$36.0580 (-2.96%),$37.9785,$39.0455,2024-02-09 16:00 | 2024-02-10 00:00,$37.9785 | $39.0455,Alvo 1 (1.8R) | Alvo 2,"R$ +3,110.13","R$ 58,709.40"
2024-02-07 20:00,TIA,Consolidação (1.8R),100/100,$18.4229,$18.4229 (-6.00%),$20.4126,$21.5180,2024-02-08 12:00 | 2024-02-11 12:00,$20.4126 | $19.3072,Alvo 1 (1.8R) | Trailing EMA20,"R$ +1,718.74","R$ 59,216.53"
2024-02-08 16:00,DOT,Consolidação (1.8R),100/100,$7.0475,$7.0475 (-3.02%),$7.4301,$7.6427,2024-02-12 00:00,$7.0419,Stop no Breakeven (Pessimista),R$ -152.92,"R$ 59,135.78"
2024-02-12 16:00,SUI,Tendência (2.5R),100/100,$1.7811,$1.7811 (-4.34%),$1.9743,$2.0902,2024-02-13 12:00,$1.7797,Stop no Breakeven (Pessimista),R$ -85.23,"R$ 58,996.28"
2024-02-14 12:00,ICP,Consolidação (1.8R),100/100,$13.9039,$13.0697 (-6.00%),$15.4056,$16.2398,2024-02-15 04:00,$13.0593,Stop Loss Inicial (Pessimista),"R$ -1,533.45","R$ 57,433.29"
2024-02-12 20:00,SOL,Tendência (2.5R),100/100,$109.8449,$109.8449 (-6.00%),$126.3216,$136.2077,2024-02-16 12:00,$109.7570,Stop no Breakeven (Pessimista),R$ -84.75,"R$ 57,330.30"
2024-02-15 04:00,ID,Tendência (2.5R),100/100,$0.6012,$0.5770 (-4.02%),$0.6616,$0.6978,2024-02-16 12:00,$0.5766,Stop Loss Inicial (Pessimista),"R$ -1,530.03","R$ 55,841.32"
2024-02-12 20:00,CELO,Consolidação (1.8R),100/100,$0.7294,$0.7294 (-4.58%),$0.7895,$0.8229,2024-02-17 12:00,$0.7288,Stop no Breakeven (Pessimista),R$ -120.87,"R$ 55,781.45"
2024-02-18 20:00,BLUR,Consolidação (1.8R),100/100,$0.7507,$0.7507 (-6.00%),$0.8317,$0.8768,2024-02-20 00:00,$0.7501,Stop no Breakeven (Pessimista),R$ -63.18,"R$ 55,653.36"
2024-02-19 16:00,DOGE,Tendência (2.5R),100/100,$0.0876,$0.0876 (-2.89%),$0.0940,$0.0978,2024-02-20 04:00,$0.0876,Stop no Breakeven (Pessimista),R$ -115.60,"R$ 55,570.12"
2024-02-19 16:00,EGLD,Consolidação (1.8R),100/100,$61.3206,$59.0936 (-3.63%),$65.3294,$67.5565,2024-02-20 12:00,$59.0463,Stop Loss Inicial (Pessimista),"R$ -1,487.62","R$ 54,115.05"
2024-02-24 20:00,JASMY,Tendência (2.5R),100/100,$0.0160,$0.0160 (-6.00%),$0.0184,$0.0199,2024-02-25 04:00,$0.0160,Stop no Breakeven (Pessimista),R$ -54.34,"R$ 54,060.71"
2024-02-25 12:00,RIF,Consolidação (1.8R),100/100,$0.2067,$0.1943 (-6.00%),$0.2290,$0.2414,2024-02-26 08:00,$0.1942,Stop Loss Inicial (Pessimista),"R$ -1,407.78","R$ 52,627.91"
2024-02-25 20:00,CHR,Consolidação (1.8R),100/100,$0.4374,$0.4374 (-4.59%),$0.4736,$0.4937,2024-02-26 08:00,$0.4371,Stop no Breakeven (Pessimista),R$ -73.51,"R$ 52,579.42"
2024-02-26 20:00,BCH,Consolidação (1.8R),100/100,$274.5972,$274.5972 (-4.76%),$298.1198,$311.1879,2024-02-27 00:00 | 2024-02-27 00:00,$298.1198 | $311.1879,Alvo 1 (1.8R) | Alvo 2,"R$ +2,974.37","R$ 55,509.05"
2024-02-27 12:00,CHR,Tendência (2.5R),100/100,$0.4468,$0.4273 (-4.37%),$0.4956,$0.5249,2024-02-27 16:00,$0.4270,Stop Loss Inicial (Pessimista),"R$ -1,461.55","R$ 54,036.77"
2024-02-26 16:00,TRX,Tendência (2.5R),100/100,$0.1392,$0.1392 (-2.50%),$0.1479,$0.1531,2024-02-28 16:00,$0.1391,Stop no Breakeven (Pessimista),R$ -153.11,"R$ 55,102.86"
2024-02-28 04:00,CFX,Consolidação (1.8R),100/100,$0.2600,$0.2600 (-6.00%),$0.2881,$0.3037,2024-02-28 12:00 | 2024-02-28 16:00,$0.2881 | $0.2598,Alvo 1 (1.8R) | Stop Breakeven 0x0 2ª metade (Pessimista),"R$ +1,168.68","R$ 55,084.28"
2024-02-28 12:00,SOL,Consolidação (1.8R),100/100,$111.4457,$111.4457 (-4.40%),$120.2718,$125.1752,2024-02-28 20:00,$111.3565,Stop no Breakeven (Pessimista),R$ -75.27,"R$ 54,994.21"
2024-02-28 16:00,EGLD,Consolidação (1.8R),100/100,$61.9610,$58.9311 (-4.89%),$67.4146,$70.4445,2024-02-28 20:00,$58.8840,Stop Loss Inicial (Pessimista),"R$ -1,439.65","R$ 53,575.68"
2024-02-28 16:00,CFX,Consolidação (1.8R),100/100,$0.2706,$0.2544 (-6.00%),$0.2999,$0.3161,2024-02-29 20:00,$0.2542,Stop Loss Inicial (Pessimista),"R$ -1,434.07","R$ 52,158.82"
2024-03-01 16:00,UNI,Tendência (2.5R),100/100,$11.7139,$11.7139 (-6.00%),$13.4709,$14.5252,2024-03-02 04:00 | 2024-03-03 04:00,$13.4709 | $11.7045,Alvo 1 (2.5R) | Stop Breakeven 0x0 2ª metade (Pessimista),"R$ +1,581.69","R$ 53,740.51"
2024-03-05 08:00,UNI,Tendência (2.5R),100/100,$12.9805,$12.2017 (-6.00%),$14.9276,$16.0958,2024-03-05 16:00,$12.1919,Stop Loss Inicial (Pessimista),"R$ -1,395.00","R$ 52,345.51"
2024-03-05 16:00,SOL,Consolidação (1.8R),100/100,$139.2596,$130.9040 (-6.00%),$154.2996,$162.6552,2024-03-05 20:00,$130.7993,Stop Loss Inicial (Pessimista),"R$ -1,356.76","R$ 50,988.75"
2024-03-07 04:00,FLOW,Tendência (2.5R),100/100,$1.3927,$1.3091 (-6.00%),$1.6016,$1.7269,2024-03-07 08:00,$1.3081,Stop Loss Inicial (Pessimista),"R$ -1,323.60","R$ 49,665.15"
2024-03-08 04:00,1000FLOKI,Tendência (2.5R),100/100,$0.0002,$0.0002 (-6.00%),$0.0002,$0.0002,2024-03-08 08:00 | 2024-03-08 12:00,$0.0002 | $0.0002,Alvo 1 (2.5R) | Alvo 2,"R$ +3,997.55","R$ 53,644.46"
2024-03-08 04:00,KAVA,Consolidação (1.8R),100/100,$1.0348,$0.9747 (-5.81%),$1.1430,$1.2031,2024-03-10 12:00,$0.9739,Stop Loss Inicial (Pessimista),"R$ -1,303.79","R$ 52,308.27"
2024-03-09 16:00,VET,Tendência (2.5R),100/100,$0.0494,$0.0470 (-4.73%),$0.0552,$0.0587,2024-03-10 12:00,$0.0470,Stop Loss Inicial (Pessimista),"R$ -1,409.07","R$ 50,926.03"
2024-03-09 12:00,SAND,Consolidação (1.8R),100/100,$0.7475,$0.7475 (-6.00%),$0.8282,$0.8730,2024-03-11 00:00,$0.7469,Stop no Breakeven (Pessimista),R$ -63.06,"R$ 50,886.77"
2024-03-11 12:00,AVAX,Consolidação (1.8R),100/100,$46.1831,$46.1831 (-6.00%),$51.1709,$53.9418,2024-03-12 12:00 | 2024-03-12 12:00,$51.1709 | $53.9418,Alvo 1 (1.8R) | Alvo 2,"R$ +2,885.41","R$ 53,744.21"
2024-03-12 04:00,SOL,Consolidação (1.8R),100/100,$150.9855,$145.1540 (-3.86%),$161.4821,$167.3135,2024-03-12 16:00,$145.0379,Stop Loss Inicial (Pessimista),"R$ -1,351.95","R$ 52,420.23"
2024-03-14 08:00,1000FLOKI,Tendência (2.5R),100/100,$0.0003,$0.0003 (-6.00%),$0.0003,$0.0004,2024-03-14 12:00,$0.0003,Stop Loss Inicial (Pessimista),"R$ -1,388.47","R$ 52,180.38"
2024-03-13 16:00,SOL,Consolidação (1.8R),100/100,$157.3286,$157.3286 (-5.87%),$173.9518,$183.1870,2024-03-14 08:00 | 2024-03-15 00:00,$173.9518 | $183.1870,Alvo 1 (1.8R) | Alvo 2,"R$ +2,971.18","R$ 54,002.94"
2024-03-15 00:00,AR,Consolidação (1.8R),100/100,$38.6983,$36.3764 (-6.00%),$42.8778,$45.1997,2024-03-15 04:00,$36.3473,Stop Loss Inicial (Pessimista),"R$ -1,399.72","R$ 52,603.22"
2024-03-16 08:00,AVAX,Tendência (2.5R),100/100,$60.6803,$57.0395 (-6.00%),$69.7824,$75.2436,2024-03-16 12:00,$56.9939,Stop Loss Inicial (Pessimista),"R$ -1,363.44","R$ 51,239.78"
2024-03-18 20:00,SSV,Consolidação (1.8R),100/100,$52.6563,$49.4969 (-6.00%),$58.3432,$61.5026,2024-03-19 00:00,$49.4573,Stop Loss Inicial (Pessimista),"R$ -1,330.01","R$ 49,909.77"
2024-03-25 04:00,GALA,Consolidação (1.8R),100/100,$0.0673,$0.0673 (-6.00%),$0.0746,$0.0786,2024-03-26 16:00,$0.0672,Stop no Breakeven (Pessimista),R$ -58.45,"R$ 50,911.21"
2024-03-24 20:00,QNT,Consolidação (1.8R),100/100,$133.3867,$133.3867 (-5.32%),$146.1717,$153.2745,2024-03-25 12:00 | 2024-03-27 12:00,$146.1717 | $135.9600,Alvo 1 (1.8R) | Trailing EMA20,"R$ +1,300.53","R$ 51,121.70"
2024-03-27 12:00,VET,Consolidação (1.8R),100/100,$0.0463,$0.0435 (-6.00%),$0.0512,$0.0540,2024-03-27 16:00,$0.0434,Stop Loss Inicial (Pessimista),"R$ -1,327.06","R$ 49,792.59"
2024-03-28 08:00,MAV,Tendência (2.5R),100/100,$0.6550,$0.6550 (-6.00%),$0.7533,$0.8122,2024-03-30 08:00,$0.6545,Stop no Breakeven (Pessimista),R$ -60.50,"R$ 49,681.59"
2024-03-25 04:00,CAKE,Consolidação (1.8R),100/100,$4.4162,$4.4162 (-6.00%),$4.8932,$5.1581,2024-04-01 04:00,$4.4127,Stop no Breakeven (Pessimista),R$ -92.78,"R$ 49,581.91"
2024-03-27 16:00,ATOM,Consolidação (1.8R),100/100,$12.4732,$11.7452 (-5.84%),$13.7836,$14.5116,2024-04-01 04:00,$11.7358,Stop Loss Inicial (Pessimista),"R$ -1,319.49","R$ 48,305.98"
2024-03-30 08:00,SOL,Consolidação (1.8R),100/100,$195.8579,$195.8579 (-3.38%),$207.7882,$214.4161,2024-04-01 04:00,$195.7012,Stop no Breakeven (Pessimista),R$ -102.91,"R$ 48,249.11"
2024-04-02 16:00,LTC,Tendência (2.5R),100/100,$105.9630,$99.6052 (-6.00%),$121.8574,$131.3941,2024-04-03 12:00,$99.5255,Stop Loss Inicial (Pessimista),"R$ -1,254.45","R$ 46,994.66"
2024-04-06 16:00,ANKR,Consolidação (1.8R),100/100,$0.0580,$0.0580 (-4.31%),$0.0625,$0.0650,2024-04-07 00:00 | 2024-04-07 04:00,$0.0625 | $0.0650,Alvo 1 (1.8R) | Alvo 2,"R$ +2,655.44","R$ 49,631.51"
2024-04-08 12:00,BNB,Consolidação (1.8R),100/100,$596.2780,$578.4740 (-2.99%),$628.3252,$646.1292,2024-04-09 04:00,$578.0112,Stop Loss Inicial (Pessimista),"R$ -1,342.37","R$ 48,277.23"
2024-04-06 12:00,CYBER,Consolidação (1.8R),100/100,$13.9360,$13.0998 (-6.00%),$15.4410,$16.2772,2024-04-10 12:00,$13.0893,Stop Loss Inicial (Pessimista),"R$ -1,241.64","R$ 47,048.92"
2024-04-10 04:00,QTUM,Tendência (2.5R),100/100,$4.8344,$4.8344 (-6.00%),$5.5596,$5.9947,2024-04-10 12:00,$4.8305,Stop no Breakeven (Pessimista),R$ -48.32,"R$ 47,017.76"
2024-04-10 16:00,MEME,Consolidação (1.8R),100/100,$0.0403,$0.0403 (-6.00%),$0.0447,$0.0471,2024-04-11 12:00,$0.0403,Stop no Breakeven (Pessimista),R$ -48.99,"R$ 46,949.63"
2024-04-11 16:00,POWR,Consolidação (1.8R),100/100,$0.4027,$0.4027 (-5.89%),$0.4454,$0.4691,2024-04-12 00:00,$0.4024,Stop no Breakeven (Pessimista),R$ -47.84,"R$ 46,897.74"
2024-04-10 20:00,BNB,Consolidação (1.8R),100/100,$606.7632,$571.3936 (-5.83%),$670.4285,$705.7981,2024-04-12 16:00,$570.9365,Stop Loss Inicial (Pessimista),"R$ -1,231.69","R$ 45,689.23"
2024-04-20 04:00,ONT,Tendência (2.5R),100/100,$0.3824,$0.3594 (-6.00%),$0.4397,$0.4742,2024-04-20 12:00,$0.3592,Stop Loss Inicial (Pessimista),"R$ -1,186.05","R$ 44,503.19"
2024-04-23 12:00,ONG,Tendência (2.5R),100/100,$0.7773,$0.7307 (-6.00%),$0.8939,$0.9639,2024-04-23 16:00,$0.7301,Stop Loss Inicial (Pessimista),"R$ -1,153.41","R$ 43,276.80"
