Data,Ativo,Score,Motivo do Veto,Resultado Simulado,Prejuízo Evitado Base,Prejuízo Evitado 100k
2025-12-31 04:00,TON,80/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-12-31 08:00,SOL,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-12-31 08:00,ETH,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-12-31 08:00,BNB,74/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-12-31 08:00,SUI,65/100,Vesting (Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2025-12-31 08:00,LINK,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-12-31 08:00,PENDLE,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-12-31 08:00,TON,80/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2025-12-31 12:00,TIA,67/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-12-31 20:00,NEAR,50/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2025-12-31 20:00,TON,76/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 00:00,BNB,71/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 00:00,TON,76/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 04:00,PENDLE,71/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 04:00,PEPE,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 04:00,GALA,40/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 08:00,ETH,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 08:00,NEAR,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 08:00,APT,69/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 08:00,ARB,68/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 08:00,OP,69/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 08:00,FET,48/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 08:00,ONDO,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 08:00,INJ,56/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 08:00,PENDLE,79/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 08:00,TIA,79/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 08:00,PEPE,73/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 12:00,NEAR,79/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 12:00,AVAX,79/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 12:00,APT,79/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 12:00,ARB,79/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 12:00,OP,69/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 12:00,RENDER,79/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 12:00,ONDO,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 12:00,AAVE,48/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 12:00,INJ,48/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 12:00,TIA,79/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 12:00,PEPE,83/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 12:00,GALA,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 16:00,SOL,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 16:00,ETH,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 16:00,NEAR,74/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 16:00,SUI,79/100,Vesting (Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 16:00,ARB,74/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 16:00,FET,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 16:00,ONDO,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 16:00,LINK,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 16:00,AAVE,58/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 16:00,PENDLE,74/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 16:00,TIA,74/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 16:00,GALA,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 20:00,SOL,69/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 20:00,BNB,69/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 20:00,SUI,79/100,Vesting (Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-01 20:00,ARB,74/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 20:00,FET,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 20:00,ONDO,71/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 20:00,LINK,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-01 20:00,GALA,70/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-02 00:00,BNB,73/100,Score insuficiente (73/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-02 00:00,SUI,78/100,Vesting (Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1)),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-02 00:00,FET,73/100,Score insuficiente (73/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-02 08:00,FET,73/100,Score insuficiente (73/100 < 75),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-03 12:00,NEAR,73/100,Score insuficiente (73/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-03 16:00,ARB,73/100,Score insuficiente (73/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-03 16:00,FET,73/100,Score insuficiente (73/100 < 75),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-03 20:00,AAVE,68/100,Score insuficiente (68/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-04 12:00,AAVE,68/100,Score insuficiente (68/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-05 12:00,APT,77/100,Vesting (Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12)),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-06 20:00,APT,96/100,Vesting (Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12)),Prejuízo evitado: -R$ 7.64 (-8.93%),R$ 7.64,"R$ 3,819.48"
2026-01-08 04:00,FET,74/100,Score insuficiente (74/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-08 12:00,SUI,74/100,Score insuficiente (74/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-08 12:00,FET,74/100,Score insuficiente (74/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-08 12:00,PENDLE,58/100,Score insuficiente (58/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-08 12:00,TON,74/100,Score insuficiente (74/100 < 75),Prejuízo evitado: -R$ 8.22 (-7.39%),R$ 8.22,"R$ 4,108.03"
2026-01-09 12:00,AVAX,58/100,Score insuficiente (58/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-09 12:00,FET,74/100,Score insuficiente (74/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-09 12:00,ONDO,44/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-09 12:00,PENDLE,58/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-09 12:00,TIA,70/100,Score insuficiente (70/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-10 08:00,ARB,80/100,Vesting (Desbloqueio de Vesting ARB > 1% (Cliff mensal no dia 16)),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-10 08:00,FET,74/100,Score insuficiente (74/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-10 08:00,ONDO,50/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-10 08:00,AAVE,65/100,Score insuficiente (65/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-10 08:00,TON,52/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-11 04:00,ONDO,44/100,Vesting (Desbloqueio Anual ONDO > 1% (Cliff Janeiro)) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 8.20 (-3.65%),R$ 8.20,"R$ 4,102.49"
2026-01-11 04:00,AAVE,65/100,Score insuficiente (65/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-11 04:00,PENDLE,71/100,Score insuficiente (71/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-11 08:00,AAVE,65/100,Score insuficiente (65/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-11 08:00,TON,52/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-11 16:00,AAVE,70/100,Score insuficiente (70/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-12 00:00,APT,52/100,Vesting (Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12)),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-12 00:00,ARB,62/100,Vesting (Desbloqueio de Vesting ARB > 1% (Cliff mensal no dia 16)),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-12 00:00,ONDO,52/100,Vesting (Desbloqueio Anual ONDO > 1% (Cliff Janeiro)),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-12 00:00,AAVE,74/100,Score insuficiente (74/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-12 00:00,TIA,74/100,Score insuficiente (74/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-12 00:00,PEPE,60/100,Score insuficiente (60/100 < 75),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-12 12:00,APT,60/100,Vesting (Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12)),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-12 12:00,PEPE,70/100,Score insuficiente (70/100 < 75),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00","R$ 0,00"
2026-01-12 16:00,AAVE,69/100,Score insuficiente (69/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-12 16:00,TON,62/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-13 04:00,PEPE,64/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-13 08:00,ONDO,87/100,Vesting (Desbloqueio Anual ONDO > 1% (Cliff Janeiro)),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-13 12:00,ARB,81/100,Vesting (Desbloqueio de Vesting ARB > 1% (Cliff mensal no dia 16)),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-13 12:00,ONDO,87/100,Vesting (Desbloqueio Anual ONDO > 1% (Cliff Janeiro)),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-13 16:00,ARB,91/100,Vesting (Desbloqueio de Vesting ARB > 1% (Cliff mensal no dia 16)),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-13 20:00,ONDO,77/100,Vesting (Desbloqueio Anual ONDO > 1% (Cliff Janeiro)),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-16 20:00,AVAX,60/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 8.69 (-6.51%),R$ 8.69,"R$ 4,346.11"
2026-01-16 20:00,APT,60/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 8.69 (-6.25%),R$ 8.69,"R$ 4,346.11"
2026-01-16 20:00,ONDO,60/100,Vesting (Desbloqueio Anual ONDO > 1% (Cliff Janeiro)) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 8.69 (-7.65%),R$ 8.69,"R$ 4,346.11"
2026-01-16 20:00,GALA,86/100,Vesting (Janela de Desbloqueio/Emissão GALA > 1%),Prejuízo evitado: -R$ 8.69 (-10.18%),R$ 8.69,"R$ 4,346.11"
2026-01-17 00:00,GALA,90/100,Vesting (Janela de Desbloqueio/Emissão GALA > 1%),Prejuízo evitado: -R$ 8.69 (-10.96%),R$ 8.69,"R$ 4,345.83"
2026-01-17 04:00,ARB,96/100,Vesting (Desbloqueio de Vesting ARB > 1% (Cliff mensal no dia 16)),Prejuízo evitado: -R$ 8.69 (-8.11%),R$ 8.69,"R$ 4,345.83"
2026-01-17 04:00,GALA,90/100,Vesting (Janela de Desbloqueio/Emissão GALA > 1%),Prejuízo evitado: -R$ 8.69 (-13.55%),R$ 8.69,"R$ 4,345.83"
2026-01-17 12:00,ARB,100/100,Vesting (Desbloqueio de Vesting ARB > 1% (Cliff mensal no dia 16)),Prejuízo evitado: -R$ 8.69 (-11.84%),R$ 8.69,"R$ 4,345.56"
2026-01-19 08:00,SOL,60/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 8.24 (-5.24%),R$ 8.24,"R$ 4,120.81"
2026-01-19 12:00,PENDLE,70/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-19 16:00,SOL,60/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 8.23 (-5.46%),R$ 8.23,"R$ 4,115.81"
2026-01-19 16:00,NEAR,66/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-19 16:00,AVAX,66/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-19 16:00,SUI,70/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 8.23 (-7.81%),R$ 8.23,"R$ 4,115.81"
2026-01-19 16:00,APT,70/100,Score insuficiente (70/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-19 16:00,ARB,66/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-19 16:00,OP,66/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-19 16:00,FET,60/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-19 16:00,ONDO,70/100,Vesting (Desbloqueio Anual ONDO > 1% (Cliff Janeiro)) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-19 16:00,LINK,66/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 8.23 (-7.14%),R$ 8.23,"R$ 4,115.81"
2026-01-19 16:00,AAVE,60/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 8.23 (-8.23%),R$ 8.23,"R$ 4,115.81"
2026-01-19 16:00,INJ,60/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-19 16:00,PENDLE,70/100,Score insuficiente (70/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-19 16:00,TIA,60/100,Score insuficiente (60/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-19 16:00,PEPE,70/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-19 16:00,GALA,66/100,Vesting (Janela de Desbloqueio/Emissão GALA > 1%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-19 16:00,TON,66/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-20 00:00,PENDLE,71/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-20 20:00,PENDLE,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 00:00,NEAR,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 00:00,APT,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 00:00,ARB,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 00:00,OP,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 00:00,FET,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 00:00,AAVE,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 00:00,INJ,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 00:00,GALA,48/100,Vesting (Janela de Desbloqueio/Emissão GALA > 1%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 04:00,FET,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 04:00,AAVE,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,SOL,50/100,Score insuficiente (50/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,ETH,58/100,Score insuficiente (58/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,BNB,48/100,Score insuficiente (48/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,NEAR,50/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,AVAX,48/100,Score insuficiente (48/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,SUI,58/100,Score insuficiente (58/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,ARB,40/100,Score insuficiente (40/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,OP,60/100,Score insuficiente (60/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,FET,50/100,Score insuficiente (50/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,ONDO,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,LINK,58/100,Score insuficiente (58/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,AAVE,40/100,Score insuficiente (40/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,INJ,50/100,Score insuficiente (50/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,PENDLE,67/100,Score insuficiente (67/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,TIA,58/100,Score insuficiente (58/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,PEPE,48/100,Score insuficiente (48/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,GALA,40/100,Vesting (Janela de Desbloqueio/Emissão GALA > 1%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2026-01-21 12:00,TON,50/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
